Date,Close
2015-01-02,137.17392
2015-01-05,134.080261
2015-01-06,132.6505
2015-01-07,133.61205
2015-01-08,136.81438
2015-01-09,135.13377
2015-01-12,134.39799
2015-01-13,134.29765
2015-01-14,133.64549
2015-01-15,133.49498
2015-01-16,135.45151
2015-01-20,135.40134
2015-01-21,135.90302
2015-01-22,138.70401
2015-01-23,137.14047
2015-01-26,137.32442
2015-01-27,136.81438
2015-01-28,137.073578
2015-01-29,138.90468
2015-01-30,135.70235
2015-02-02,137.47491
2015-02-03,138.74582
2015-02-04,137.80101
2015-02-05,139.25586
2015-02-06,138.85451
2015-02-09,137.82608
2015-02-10,138.64549
2015-02-11,137.52509
2015-02-12,138.72073
2015-02-13,138.74582
2015-02-17,139.56522
2015-02-18,139.96655
2015-02-19,139.70735
2015-02-20,140.56856
2015-02-23,141.14549
2015-02-24,141.40468
2015-02-25,141.21237
2015-02-26,141.81438
2015-02-27,141.011703
2015-03-02,142.55853
2015-03-03,140.69398
2015-03-04,139.76588
2015-03-05,140.1087
2015-03-06,137.42474
2015-03-09,139.10535
2015-03-10,135.6689
2015-03-11,135.22575
2015-03-12,137.51672
2015-03-13,136.070236
2015-03-16,138.97157
2015-03-17,137.31606
2015-03-18,139.18896
2015-03-19,138.5117
2015-03-20,139.20569
2015-03-23,138.90468
2015-03-24,139.063538
2015-03-25,136.036789
2015-03-26,135.94481
2015-03-27,136.70569
2015-03-30,138.8378
2015-03-31,137.91806
2015-04-01,135.88629
2015-04-02,136.12041
2015-04-06,138.36121
2015-04-07,138.97157
2015-04-08,139.021744
2015-04-09,139.45653
2015-04-10,139.69063
2015-04-13,138.6622
2015-04-14,138.78763
2015-04-15,139.16388
2015-04-16,138.70401
2015-04-17,135.20903
2015-04-20,137.55017
2015-04-21,137.12375
2015-04-22,137.68394
2015-04-23,133.49498
2015-04-24,132.93478
2015-04-27,132.090302
2015-04-28,132.38295
2015-04-29,131.24582
2015-04-30,130.76086
2015-05-01,131.83946
2015-05-04,132.95987
2015-05-05,132.031769
2015-05-06,131.80602
2015-05-07,132.61705
2015-05-08,134.28093
2015-05-11,133.69565
2015-05-12,133.8378
2015-05-13,134.87459
2015-05-14,136.41304
2015-05-15,136.53847
2015-05-18,136.17892
2015-05-19,136.38795
2015-05-20,135.36789
2015-05-21,135.50168
2015-05-22,134.59866
2015-05-26,133.43646
2015-05-27,134.63211
2015-05-28,134.50668
2015-05-29,133.01004
2015-06-01,132.92642
2015-06-02,133.01004
2015-06-03,133.91304
2015-06-04,132.39967
2015-06-05,131.3378
2015-06-08,130.9281
2015-06-09,131.25418
2015-06-10,132.97659
2015-06-11,133.6622
2015-06-12,132.14047
2015-06-15,130.32608
2015-06-16,130.84448
2015-06-17,131.2291
2015-06-18,133.46153
2015-06-19,132.90134
2015-06-22,133.5117
2015-06-23,133.64549
2015-06-24,131.72241
2015-06-25,130.36789
2015-06-26,131.34616
2015-06-29,128.72073
2015-06-30,129.013382
2015-07-01,130.14214
2015-07-02,129.91638
2015-07-06,129.66556
2015-07-07,129.95819
2015-07-08,127.68394
2015-07-09,128.55351
2015-07-10,129.55685
2015-07-13,130.82776
2015-07-14,131.08696
