Date,Close
2015-01-02,112.58
2015-01-05,108.080002
2015-01-06,108.029999
2015-01-07,107.94
2015-01-08,110.41
2015-01-09,108.21
2015-01-12,105.88
2015-01-13,104.2
2015-01-14,103.9
2015-01-15,102.67
2015-01-16,105.12
2015-01-20,106.47
2015-01-21,108.16
2015-01-22,108.92
2015-01-23,106.85
2015-01-26,108.88
2015-01-27,108.26
2015-01-28,103.71
2015-01-29,103.0
2015-01-30,102.53
2015-02-02,106.059998
2015-02-03,109.53
2015-02-04,108.35
2015-02-05,109.31
2015-02-06,109.61
2015-02-09,110.43
2015-02-10,110.18
2015-02-11,109.98
2015-02-12,110.86
2015-02-13,112.78
2015-02-17,112.4
2015-02-18,110.44
2015-02-19,108.35
2015-02-20,108.6
2015-02-23,107.86
2015-02-24,107.96
2015-02-25,108.58
2015-02-26,107.059998
2015-02-27,106.68
2015-03-02,105.9
2015-03-03,105.16
2015-03-04,105.16
2015-03-05,104.73
2015-03-06,103.55
2015-03-09,103.95
2015-03-10,102.91
2015-03-11,103.54
2015-03-12,102.42
2015-03-13,101.62
2015-03-16,103.13
2015-03-17,103.17
2015-03-18,106.7
2015-03-19,104.75
2015-03-20,107.029999
2015-03-23,105.92
2015-03-24,104.2
2015-03-25,105.67
2015-03-26,105.25
2015-03-27,104.28
2015-03-30,106.9
2015-03-31,104.98
2015-04-01,104.79
2015-04-02,105.28
2015-04-06,106.92
2015-04-07,108.54
2015-04-08,106.66
2015-04-09,106.95
2015-04-10,106.91
2015-04-13,106.5
2015-04-14,108.84
2015-04-15,110.41
2015-04-16,110.16
2015-04-17,109.11
2015-04-20,110.29
2015-04-21,109.73
2015-04-22,109.5
2015-04-23,109.97
2015-04-24,109.87
2015-04-27,109.7
2015-04-28,111.12
2015-04-29,111.73
2015-04-30,111.059998
2015-05-01,109.040001
2015-05-04,108.32
2015-05-05,108.0
2015-05-06,107.95
2015-05-07,107.57
2015-05-08,108.65
2015-05-11,107.36
2015-05-12,107.56
2015-05-13,107.7
2015-05-14,108.45
2015-05-15,108.029999
2015-05-18,106.65
2015-05-19,105.019997
2015-05-20,105.25
2015-05-21,105.49
2015-05-22,104.89
2015-05-26,103.29
2015-05-27,103.11
2015-05-28,103.24
2015-05-29,103.0
2015-06-01,102.63
2015-06-02,102.58
2015-06-03,102.17
2015-06-04,101.39
2015-06-05,101.59
2015-06-08,100.42
2015-06-09,100.42
2015-06-10,101.83
2015-06-11,101.12
2015-06-12,99.87
2015-06-15,99.29
2015-06-16,100.040001
2015-06-17,99.76
2015-06-18,100.25
2015-06-19,99.47
2015-06-22,100.29
2015-06-23,100.089996
2015-06-24,99.27
2015-06-25,98.34
2015-06-26,98.6
2015-06-29,96.69
2015-06-30,96.47
2015-07-01,96.089996
2015-07-02,95.87
2015-07-06,94.77
2015-07-07,95.27
2015-07-08,93.56
2015-07-09,93.78
2015-07-10,94.41
2015-07-13,94.6
2015-07-14,95.55
2015-07-15,94.24
2015-07-16,94.48
2015-07-17,93.15
2015-07-20,92.94
2015-07-21,93.9
2015-07-22,93.51
2015-07-23,92.94
2015-07-24,90.6
2015-07-27,89.14
2015-07-28,92.4
2015-07-29,93.25
2015-07-30,93.029999
2015-07-31,88.48
2015-08-03,85.6
2015-08-04,85.21
2015-08-05,84.029999
2015-08-06,85.19
2015-08-07,83.75
2015-08-10,85.89
2015-08-11,85.78
2015-08-12,86.79
2015-08-13,85.85
2015-08-14,85.99
2015-08-17,83.23
2015-08-18,83.44
2015-08-19,80.91
2015-08-20,79.24
2015-08-21,75.76
2015-08-24,72.12
2015-08-25,70.019997
2015-08-26,73.089996
2015-08-27,77.64
2015-08-28,80.43
2015-08-31,80.99
