Date,Close
2019-01-15,0.4895
2019-01-16,0.4756
2019-01-17,0.4894
2019-01-18,0.4831
2019-01-19,0.4834
2019-01-20,0.4972
2019-01-21,0.5344
2019-01-22,0.5046
2019-01-23,0.5017
2019-01-24,0.4739
2019-01-25,0.4661
2019-01-26,0.4303
2019-01-27,0.4116
2019-01-28,0.4505
2019-01-29,0.4249
2019-01-30,0.3832
2019-01-31,0.4147
2019-02-01,0.4136
2019-02-02,0.3963
2019-02-03,0.3943
2019-02-04,0.4224
2019-02-05,0.4
2019-02-06,0.4021
2019-02-07,0.4383
2019-02-08,0.4612
2019-02-09,0.4499
2019-02-10,0.4289
2019-02-11,0.4277
2019-02-12,0.4411
2019-02-13,0.4259
2019-02-14,0.4342
2019-02-15,0.4398
2019-02-16,0.4604
2019-02-17,0.471
2019-02-18,0.4598
2019-02-19,0.4618
2019-02-20,0.4438
2019-02-21,0.4479
2019-02-22,0.4585
2019-02-23,0.405
2019-02-24,0.4723
2019-02-25,0.4341
2019-02-26,0.4274
2019-02-27,0.4244
2019-02-28,0.4285
2019-03-01,0.4221
2019-03-02,0.4205
2019-03-03,0.4036
2019-03-04,0.4291
2019-03-05,0.4296
2019-03-06,0.4521
2019-03-07,0.4611
2019-03-08,0.4746
2019-03-09,0.4981
2019-03-10,0.4629
2019-03-11,0.4876
2019-03-12,0.4805
2019-03-13,0.4871
2019-03-14,0.4858
2019-03-15,0.4819
2019-03-16,0.4785
2019-03-17,0.4757
2019-03-18,0.477
2019-03-19,0.4807
2019-03-20,0.4548
2019-03-21,0.4646
2019-03-22,0.4608
2019-03-23,0.4531
2019-03-24,0.4734
2019-03-25,0.4605
2019-03-26,0.4946
2019-03-27,0.4992
2019-03-28,0.5008
2019-03-29,0.494
2019-03-30,0.5084
2019-03-31,0.554
2019-04-01,0.5811
2019-04-02,0.562
2019-04-03,0.5396
2019-04-04,0.5729
2019-04-05,0.5691
2019-04-06,0.5773
2019-04-07,0.5634
2019-04-08,0.53
2019-04-09,0.5197
2019-04-10,0.4821
2019-04-11,0.492
2019-04-12,0.5358
2019-04-13,0.5225
2019-04-14,0.4883
2019-04-15,0.4985
2019-04-16,0.4998
2019-04-17,0.5193
2019-04-18,0.5095
2019-04-19,0.5118
2019-04-20,0.4963
2019-04-21,0.4957
2019-04-22,0.4756
2019-04-23,0.475
2019-04-24,0.4503
2019-04-25,0.4416
2019-04-26,0.443
2019-04-27,0.451
2019-04-28,0.4338
2019-04-29,0.4727
2019-04-30,0.473
2019-05-01,0.463
2019-05-02,0.511
2019-05-03,0.4964
2019-05-04,0.5058
2019-05-05,0.5745
2019-05-06,0.5435
2019-05-07,0.594
2019-05-08,0.6403
2019-05-09,0.6703
2019-05-10,0.6752
2019-05-11,0.6586
2019-05-12,0.6474
2019-05-13,0.828
2019-05-14,0.8427
2019-05-15,0.928
2019-05-16,0.8911
2019-05-17,0.9359
2019-05-18,0.9934
2019-05-19,1.117
2019-05-20,1.1798
2019-05-21,1.2205
2019-05-22,1.3392
2019-05-23,1.3314
2019-05-24,1.113
2019-05-25,1.0828
2019-05-26,1.2119
2019-05-27,1.2788
2019-05-28,1.1725
2019-05-29,1.0023
2019-05-30,1.0189
2019-05-31,0.956
2019-06-01,1.0155
2019-06-02,0.9
2019-06-03,0.885
2019-06-04,1.096
2019-06-05,1.1098
2019-06-06,1.1753
2019-06-07,1.1326
2019-06-08,1.0595
2019-06-09,1.206
2019-06-10,1.1243
2019-06-11,1.1448
2019-06-12,1.868
2019-06-13,1.6395
2019-06-14,1.7179
2019-06-15,1.6621
2019-06-16,1.9631
2019-06-17,1.8194
2019-06-18,1.8353
2019-06-19,1.7656
2019-06-20,1.6883
2019-06-21,1.8428
2019-06-22,1.8169
2019-06-23,1.8689
2019-06-24,2.1928
2019-06-25,2.28
2019-06-26,2.2879
2019-06-27,3.0392
2019-06-28,3.7125
2019-06-29,3.3885
2019-06-30,3.6369
2019-07-01,3.7453
2019-07-02,3.49
2019-07-03,3.453
2019-07-04,3.64
2019-07-05,3.4603
2019-07-06,3.275
2019-07-07,3.3362
2019-07-08,3.067
2019-07-09,3.1166
2019-07-10,2.7853
2019-07-11,3.166
2019-07-12,3.1652
2019-07-13,2.7856
2019-07-14,2.6913
2019-07-15,2.1948
2019-07-16,2.398
2019-07-17,2.67
2019-07-18,2.6046
2019-07-19,2.637
2019-07-20,2.5319
2019-07-21,2.4078
2019-07-22,2.3535
2019-07-23,2.3999
2019-07-24,2.3615
2019-07-25,2.3989
2019-07-26,2.2453
2019-07-27,2.2156
2019-07-28,2.1251
2019-07-29,2.0682
2019-07-30,2.2102
2019-07-31,2.161
2019-08-01,2.4271
2019-08-02,2.4211
2019-08-03,2.5099
2019-08-04,2.4562
2019-08-05,2.4785
2019-08-06,2.3826
2019-08-07,2.2755
2019-08-08,2.1669
2019-08-09,2.3336
2019-08-10,2.415
2019-08-11,2.39
2019-08-12,2.4229
2019-08-13,2.2842
2019-08-14,2.4232
2019-08-15,2.3
2019-08-16,2.4036
2019-08-17,2.5051
2019-08-18,2.4958
2019-08-19,2.3624
2019-08-20,2.2054
2019-08-21,2.2227
2019-08-22,2.2333
2019-08-23,2.1681
2019-08-24,2.078
2019-08-25,2.0739
2019-08-26,2.1128
2019-08-27,1.8957
2019-08-28,1.7744
2019-08-29,1.796
2019-08-30,1.7791
2019-08-31,1.7686
2019-09-01,1.8287
2019-09-02,1.849
2019-09-03,1.7784
2019-09-04,1.7921
2019-09-05,1.7226
2019-09-06,1.7672
2019-09-07,1.8275
2019-09-08,1.7872
2019-09-09,1.7998
2019-09-10,1.7301
2019-09-11,1.7073
2019-09-12,1.5759
2019-09-13,1.5634
2019-09-14,1.6104
2019-09-15,1.5806
2019-09-16,1.624
2019-09-17,1.801
2019-09-18,1.8744
2019-09-19,1.8245
2019-09-20,1.8855
2019-09-21,1.8157
2019-09-22,1.8048
2019-09-23,1.716
2019-09-24,1.7443
2019-09-25,1.6512
2019-09-26,1.659
2019-09-27,1.6742
2019-09-28,1.7002
2019-09-29,1.7677
2019-09-30,1.8286
2019-10-01,2.011
2019-10-02,1.9442
2019-10-03,1.9663
2019-10-04,1.9624
2019-10-05,2.1669
2019-10-06,2.3963
2019-10-07,2.5765
2019-10-08,2.8011
2019-10-09,2.6279
2019-10-10,2.7481
2019-10-11,2.5975
2019-10-12,2.486
2019-10-13,2.5324
2019-10-14,2.3974
2019-10-15,2.3717
2019-10-16,2.4124
2019-10-17,2.3546
2019-10-18,2.3521
2019-10-19,2.4444
2019-10-20,2.6223
2019-10-21,2.6074
2019-10-22,2.6055
2019-10-23,2.72
2019-10-24,2.8374
2019-10-25,2.7348
2019-10-26,2.6646
2019-10-27,2.6611
2019-10-28,2.662
2019-10-29,2.6093
2019-10-30,2.7219
2019-10-31,2.7091
2019-11-01,2.6973
2019-11-02,2.6605
2019-11-03,2.6746
2019-11-04,2.6746
2019-11-05,2.7448
2019-11-06,2.6757
2019-11-07,2.71
2019-11-08,2.8009
2019-11-09,2.777
2019-11-10,2.744
2019-11-11,2.8152
2019-11-12,3.02
2019-11-13,3.039
2019-11-14,3.0389
2019-11-15,2.9894
2019-11-16,2.91
2019-11-17,2.7885
2019-11-18,2.7255
2019-11-19,2.6982
2019-11-20,2.5456
2019-11-21,2.3466
2019-11-22,2.4266
2019-11-23,2.2216
2019-11-24,2.2523
2019-11-25,2.2424
2019-11-26,2.2242
2019-11-27,2.2702
2019-11-28,2.3403
2019-11-29,2.2373
2019-11-30,2.1638
2019-12-01,2.0911
2019-12-02,2.1222
2019-12-03,2.029
2019-12-04,2.0068
2019-12-05,2.0943
2019-12-06,2.044
2019-12-07,2.0528
2019-12-08,2.0984
2019-12-09,2.2657
2019-12-10,2.1786
2019-12-11,2.1056
2019-12-12,2.0709
2019-12-13,1.9946
2019-12-14,2.0708
2019-12-15,1.9751
2019-12-16,1.7598
2019-12-17,1.8703
2019-12-18,1.805
2019-12-19,1.9182
2019-12-20,1.8575
2019-12-21,1.9181
2019-12-22,1.8629
2019-12-23,1.8435
2019-12-24,1.7826
2019-12-25,1.8539
2019-12-26,1.8751
