Date,Close
2015-01-02,94.29
2015-01-05,95.47
2015-01-06,94.29
2015-01-07,97.5
2015-01-08,100.78
2015-01-09,100.5
2015-01-12,102.12
2015-01-13,101.7
2015-01-14,98.91
2015-01-15,96.83
2015-01-16,98.49
2015-01-20,97.51
2015-01-21,97.38
2015-01-22,99.010002
2015-01-23,98.099998
2015-01-26,98.74
2015-01-27,98.93
2015-01-28,99.89
2015-01-29,101.29
2015-01-30,99.050003
2015-02-02,98.080002
2015-02-03,99.37
2015-02-04,99.72
2015-02-05,99.74
2015-02-06,99.86
2015-02-09,98.63
2015-02-10,100.93
2015-02-11,100.45
2015-02-12,100.56
2015-02-13,100.0
2015-02-17,100.67
2015-02-18,101.85
2015-02-19,101.75
2015-02-20,102.5
2015-02-23,104.5
2015-02-24,103.53
2015-02-25,103.93
2015-02-26,104.0
2015-02-27,101.53
2015-03-02,104.44
2015-03-03,102.83
2015-03-04,103.28
2015-03-05,103.38
2015-03-06,100.87
2015-03-09,101.36
2015-03-10,99.029999
2015-03-11,98.16
2015-03-12,100.72
2015-03-13,99.72
2015-03-16,101.53
2015-03-17,102.15
2015-03-18,102.17
2015-03-19,103.77
2015-03-20,104.63
2015-03-23,104.019997
2015-03-24,104.089996
2015-03-25,101.11
2015-03-26,100.54
2015-03-27,101.050003
2015-03-30,102.55
2015-03-31,100.55
2015-04-01,100.5
2015-04-02,100.99
2015-04-06,100.81
2015-04-07,99.39
2015-04-08,100.29
2015-04-09,99.2
2015-04-10,100.5
2015-04-13,100.2
2015-04-14,98.49
2015-04-15,98.36
2015-04-16,100.43
2015-04-17,99.24
2015-04-20,99.66
2015-04-21,99.4
2015-04-22,99.8
2015-04-23,109.23
2015-04-24,113.96
2015-04-27,110.25
2015-04-28,111.79
2015-04-29,109.39
2015-04-30,107.85
2015-05-01,108.34
2015-05-04,107.93
2015-05-05,105.71
2015-05-06,106.13
2015-05-07,107.93
2015-05-08,109.13
2015-05-11,109.84
2015-05-12,109.059998
2015-05-13,108.68
2015-05-14,109.91
2015-05-15,110.34
2015-05-18,111.089996
2015-05-19,110.55
2015-05-20,110.41
2015-05-21,110.07
2015-05-22,109.029999
2015-05-26,108.56
2015-05-27,108.65
2015-05-28,109.21
2015-05-29,108.66
2015-06-01,109.050003
2015-06-02,108.87
2015-06-03,108.99
2015-06-04,109.029999
2015-06-05,110.0
