Date,Close
2015-01-02,67.7
2015-01-05,66.080002
2015-01-06,66.23
2015-01-07,68.2
2015-01-08,69.64
2015-01-09,68.33
2015-01-12,67.85
2015-01-13,67.86
2015-01-14,67.39
2015-01-15,66.35
2015-01-16,67.99
2015-01-20,66.52
2015-01-21,67.32
2015-01-22,69.55
2015-01-23,69.71
2015-01-26,70.44
2015-01-27,69.85
2015-01-28,69.22
2015-01-29,69.93
2015-01-30,67.76
2015-02-02,68.41
2015-02-03,69.63
2015-02-04,70.67
2015-02-05,71.47
2015-02-06,71.9
2015-02-09,70.95
2015-02-10,71.76
2015-02-11,71.43
2015-02-12,72.19
2015-02-13,72.050003
2015-02-17,72.47
2015-02-18,72.52
2015-02-19,72.29
2015-02-20,73.56
2015-02-23,73.73
2015-02-24,74.65
2015-02-25,74.43
2015-02-26,74.099998
2015-02-27,74.089996
2015-03-02,75.089996
2015-03-03,75.010002
2015-03-04,74.019997
2015-03-05,74.56
2015-03-06,73.51
2015-03-09,74.26
2015-03-10,73.059998
2015-03-11,73.07
2015-03-12,74.94
2015-03-13,74.16
2015-03-16,75.44
2015-03-17,74.57
2015-03-18,74.52
2015-03-19,74.56
2015-03-20,75.23
2015-03-23,75.37
2015-03-24,75.61
2015-03-25,74.26
2015-03-26,72.86
2015-03-27,73.67
2015-03-30,74.8
2015-03-31,74.39
2015-04-01,74.39
2015-04-02,74.84
2015-04-06,75.059998
2015-04-07,74.11
2015-04-08,74.81
2015-04-09,74.25
2015-04-10,74.9
2015-04-13,73.81
2015-04-14,73.98
2015-04-15,73.41
2015-04-16,74.080002
2015-04-17,72.55
2015-04-20,72.63
2015-04-21,73.24
2015-04-22,73.07
2015-04-23,73.37
2015-04-24,73.16
2015-04-27,71.84
2015-04-28,71.74
2015-04-29,70.44
2015-04-30,68.86
2015-05-01,70.7
2015-05-04,71.25
2015-05-05,70.43
2015-05-06,70.77
2015-05-07,72.29
2015-05-08,73.26
2015-05-11,73.22
2015-05-12,73.67
2015-05-13,73.11
2015-05-14,72.26
2015-05-15,73.089996
2015-05-18,73.059998
2015-05-19,71.83
2015-05-20,68.5
2015-05-21,68.72
2015-05-22,69.54
2015-05-26,69.58
2015-05-27,70.72
2015-05-28,70.45
2015-05-29,69.98
2015-06-01,70.14
2015-06-02,70.15
2015-06-03,70.65
2015-06-04,70.14
2015-06-05,69.79
2015-06-08,68.68
2015-06-09,68.53
2015-06-10,69.17
2015-06-11,69.040001
2015-06-12,69.029999
2015-06-15,69.11
2015-06-16,69.4
2015-06-17,69.67
2015-06-18,70.15
2015-06-19,69.99
2015-06-22,70.29
2015-06-23,70.6
2015-06-24,70.080002
2015-06-25,69.66
2015-06-26,68.61
2015-06-29,67.53
2015-06-30,66.97
2015-07-01,67.24
2015-07-02,66.7
2015-07-06,66.25
2015-07-07,67.37
2015-07-08,66.53
2015-07-09,67.019997
2015-07-10,67.85
2015-07-13,68.3
2015-07-14,68.39
2015-07-15,68.27
2015-07-16,68.23
2015-07-17,67.53
2015-07-20,66.7
2015-07-21,66.39
2015-07-22,67.44
2015-07-23,67.7
2015-07-24,67.18
2015-07-27,67.040001
2015-07-28,67.8
2015-07-29,68.74
2015-07-30,68.86
2015-07-31,69.36
2015-08-03,68.91
2015-08-04,69.36
2015-08-05,69.94
2015-08-06,69.31
2015-08-07,69.53
2015-08-10,69.57
2015-08-11,69.42
2015-08-12,68.97
2015-08-13,71.21
2015-08-14,72.11
2015-08-17,72.48
2015-08-18,73.019997
2015-08-19,74.37
2015-08-20,73.18
2015-08-21,71.11
2015-08-24,68.31
2015-08-25,66.99
2015-08-26,68.75
2015-08-27,69.059998
2015-08-28,68.45
2015-08-31,69.17
2015-09-01,67.75
2015-09-02,69.040001
2015-09-03,69.099998
2015-09-04,67.8
2015-09-08,69.31
2015-09-09,68.11
2015-09-10,67.93
2015-09-11,68.63
2015-09-14,68.15
2015-09-15,69.44
2015-09-16,70.07
2015-09-17,70.48
2015-09-18,68.19
2015-09-21,69.6
2015-09-22,68.67
2015-09-23,68.73
2015-09-24,68.48
2015-09-25,68.69
2015-09-28,67.15
2015-09-29,66.77
2015-09-30,68.92
2015-10-01,69.79
2015-10-02,70.23
2015-10-05,71.77
2015-10-06,71.19
2015-10-07,71.79
2015-10-08,73.17
2015-10-09,73.33
2015-10-12,73.81
2015-10-13,72.97
2015-10-14,72.040001
2015-10-15,72.65
2015-10-16,72.78
2015-10-19,73.43
2015-10-20,72.84
2015-10-21,72.72
2015-10-22,73.42
2015-10-23,73.55
2015-10-26,74.16
2015-10-27,73.55
2015-10-28,74.019997
2015-10-29,73.87
2015-10-30,73.83
2015-11-02,73.77
2015-11-03,73.95
2015-11-04,73.099998
2015-11-05,73.58
2015-11-06,73.14
2015-11-09,72.019997
2015-11-10,73.34
2015-11-11,72.12
2015-11-12,72.71
2015-11-13,70.089996
2015-11-16,71.64
2015-11-17,72.85
2015-11-18,73.48
2015-11-19,73.39
2015-11-20,75.77
2015-11-23,76.67
2015-11-24,77.39
2015-11-25,77.61
2015-11-27,77.34
2015-11-30,76.6
2015-12-01,77.13
2015-12-02,76.3
2015-12-03,75.12
2015-12-04,76.76
2015-12-07,76.45
2015-12-08,77.17
2015-12-09,76.12
2015-12-10,76.17
2015-12-11,75.010002
2015-12-14,75.65
2015-12-15,74.9
2015-12-16,76.13
2015-12-17,74.9
2015-12-18,73.89
2015-12-21,74.89
2015-12-22,75.16
2015-12-23,76.16
2015-12-24,76.28
2015-12-28,76.44
2015-12-29,77.13
2015-12-30,76.86
2015-12-31,76.040001
2016-01-04,75.28
2016-01-05,75.44
2016-01-06,73.94
2016-01-07,72.07
2016-01-08,70.88
2016-01-11,72.68
2016-01-12,73.27
2016-01-13,69.9
2016-01-14,69.91
2016-01-15,68.99
2016-01-19,69.46
2016-01-20,68.07
2016-01-21,69.32
2016-01-22,70.5
2016-01-25,69.9
2016-01-26,70.0
2016-01-27,69.55
2016-01-28,69.23
2016-01-29,71.66
2016-02-01,72.66
2016-02-02,71.87
2016-02-03,67.42
2016-02-04,67.96
2016-02-05,65.84
2016-02-08,63.55
2016-02-09,64.15
2016-02-10,64.059998
2016-02-11,63.4
2016-02-12,64.87
2016-02-16,67.43
2016-02-17,68.0
2016-02-18,67.72
2016-02-19,68.52
2016-02-22,69.47
2016-02-23,67.9
2016-02-24,68.62
2016-02-25,68.7
2016-02-26,69.099998
2016-02-29,67.53
2016-03-01,69.040001
2016-03-02,69.089996
2016-03-03,69.93
2016-03-04,70.39
2016-03-07,70.77
2016-03-08,70.99
2016-03-09,70.85
2016-03-10,70.7
2016-03-11,72.12
2016-03-14,72.75
2016-03-15,73.099998
2016-03-16,73.78
2016-03-17,74.019997
2016-03-18,74.93
2016-03-21,75.22
2016-03-22,75.25
2016-03-23,74.78
2016-03-24,74.77
2016-03-28,74.99
2016-03-29,75.67
2016-03-30,76.019997
2016-03-31,75.75
2016-04-01,76.5
2016-04-04,76.18
2016-04-05,75.87
2016-04-06,76.089996
2016-04-07,75.35
2016-04-08,75.029999
2016-04-11,75.15
2016-04-12,75.73
2016-04-13,76.66
2016-04-14,76.5
2016-04-15,77.31
2016-04-18,77.36
2016-04-19,76.41
2016-04-20,76.34
2016-04-21,75.83
2016-04-22,76.050003
2016-04-25,76.19
2016-04-26,76.32
2016-04-27,76.94
2016-04-28,75.39
2016-04-29,76.019997
2016-05-02,76.14
2016-05-03,75.71
2016-05-04,75.83
2016-05-05,75.14
2016-05-06,75.54
2016-05-09,75.84
2016-05-10,76.99
2016-05-11,75.13
2016-05-12,75.4
2016-05-13,75.010002
2016-05-16,77.0
2016-05-17,76.07
2016-05-18,78.6
2016-05-19,79.86
2016-05-20,79.82
2016-05-23,78.87
2016-05-24,79.6
2016-05-25,79.94
2016-05-26,80.16
2016-05-27,80.35
2016-05-31,80.13
2016-06-01,80.27
2016-06-02,80.76
2016-06-03,80.010002
2016-06-06,78.45
2016-06-07,79.54
2016-06-08,78.88
2016-06-09,78.67
2016-06-10,78.31
2016-06-13,77.5
2016-06-14,76.080002
2016-06-15,77.040001
2016-06-16,78.17
2016-06-17,78.42
2016-06-20,78.59
2016-06-21,78.33
2016-06-22,78.35
2016-06-23,78.57
2016-06-24,77.059998
2016-06-27,76.32
2016-06-28,78.029999
2016-06-29,77.76
2016-06-30,79.17
2016-07-01,79.6
2016-07-05,79.42
2016-07-06,80.089996
2016-07-07,80.48
2016-07-08,82.34
2016-07-11,82.8
2016-07-12,82.94
2016-07-13,81.65
2016-07-14,82.13
2016-07-15,81.67
2016-07-18,81.92
2016-07-19,81.42
2016-07-20,81.21
2016-07-21,80.15
2016-07-22,80.65
2016-07-25,80.99
2016-07-26,81.059998
2016-07-27,80.76
2016-07-28,82.27
2016-07-29,82.28
2016-08-01,82.31
2016-08-02,81.97
2016-08-03,82.019997
2016-08-04,80.94
2016-08-05,81.72
2016-08-08,81.62
2016-08-09,81.34
2016-08-10,80.98
2016-08-11,81.61
2016-08-12,81.72
2016-08-15,81.54
2016-08-16,81.48
2016-08-17,76.88
2016-08-18,76.43
2016-08-19,77.82
2016-08-22,77.29
2016-08-23,77.3
2016-08-24,76.96
2016-08-25,77.47
2016-08-26,76.9
2016-08-29,77.18
2016-08-30,76.56
2016-08-31,76.56
2016-09-01,76.44
2016-09-02,76.96
2016-09-06,76.010002
2016-09-07,75.44
2016-09-08,74.13
2016-09-09,71.77
2016-09-12,72.5
2016-09-13,71.080002
2016-09-14,71.12
2016-09-15,71.31
2016-09-16,70.95
2016-09-19,71.31
2016-09-20,71.37
2016-09-21,72.050003
2016-09-22,72.080002
2016-09-23,72.35
2016-09-26,70.81
2016-09-27,71.5
2016-09-28,71.76
2016-09-29,72.010002
2016-09-30,72.21
2016-10-03,72.19
2016-10-04,72.7
2016-10-05,72.25
2016-10-06,72.089996
2016-10-07,71.3
2016-10-10,70.97
2016-10-11,70.089996
2016-10-12,71.32
2016-10-13,71.099998
2016-10-14,71.35
2016-10-17,69.98
2016-10-18,70.24
2016-10-19,69.59
2016-10-20,69.89
2016-10-21,70.65
2016-10-24,70.98
2016-10-25,68.47
2016-10-26,67.37
2016-10-27,67.16
2016-10-28,67.029999
2016-10-31,66.65
2016-11-01,65.63
2016-11-02,66.56
2016-11-03,66.59
2016-11-04,66.25
2016-11-07,67.23
2016-11-08,66.81
2016-11-09,67.84
2016-11-10,69.46
2016-11-11,69.73
2016-11-14,70.010002
2016-11-15,69.050003
2016-11-16,67.019997
2016-11-17,67.95
2016-11-18,69.31
2016-11-21,69.41
2016-11-22,71.59
2016-11-23,71.77
2016-11-25,72.21
2016-11-28,71.2
2016-11-29,70.71
2016-11-30,70.55
2016-12-01,71.0
2016-12-02,72.31
2016-12-05,72.66
2016-12-06,72.46
2016-12-07,76.4
2016-12-08,75.24
2016-12-09,74.69
2016-12-12,74.51
2016-12-13,74.65
2016-12-14,73.56
2016-12-15,73.67
2016-12-16,72.96
2016-12-19,72.92
2016-12-20,74.27
2016-12-21,74.19
2016-12-22,73.010002
