Date,Close
2015-01-02,42.14000
2015-01-05,42.14000
2015-01-06,42.46000
2015-01-07,42.99000
2015-01-08,43.51000
2015-01-09,43.029999
2015-01-12,42.64000
2015-01-13,42.63000
2015-01-14,42.56000
2015-01-15,42.38000
2015-01-16,42.53000
2015-01-20,43.16000
2015-01-21,43.36000
2015-01-22,43.78000
2015-01-23,43.31000
2015-01-26,43
2015-01-27,42.39000
2015-01-28,41.92000
2015-01-29,42.099998
2015-01-30,41.17000
2015-02-02,41.59000
2015-02-03,41.63000
2015-02-04,41.68000
2015-02-05,41.79000
2015-02-06,41.45000
2015-02-09,41.23000
2015-02-10,42.40000
2015-02-11,42.37000
2015-02-12,42.17000
2015-02-13,41.99000
2015-02-17,41.81000
2015-02-18,41.73000
2015-02-19,42.11000
2015-02-20,41.97000
2015-02-23,41.85000
2015-02-24,42.13000
2015-02-25,42.049999
2015-02-26,42.46000
2015-02-27,43.30000
2015-03-02,43.20000
2015-03-03,42.95000
2015-03-04,42.5
2015-03-05,42.40000
2015-03-06,41.52000
2015-03-09,41.39000
2015-03-10,40.69000
2015-03-11,40.099998
2015-03-12,40.57000
2015-03-13,39.91000
2015-03-16,40.29000
2015-03-17,40.51000
2015-03-18,40.60000
2015-03-19,40.020000
2015-03-20,40.65000
2015-03-23,40.62000
2015-03-24,40.47000
2015-03-25,40.45000
2015-03-26,40.35000
2015-03-27,40.080002
2015-03-30,40.51000
2015-03-31,40.55000
2015-04-01,40.68000
2015-04-02,40.68000
2015-04-06,41.17000
2015-04-07,41.0099983
2015-04-08,40.89000
2015-04-09,41.049999
2015-04-10,40.88000
2015-04-13,40.70000
2015-04-14,40.51000
2015-04-15,40.40000
2015-04-16,40.60000
2015-04-17,40.30000
2015-04-20,40.66000
2015-04-21,40.78000
2015-04-22,41.31000
2015-04-23,40.95000
2015-04-24,40.89000
2015-04-27,40.83000
2015-04-28,40.77000
2015-04-29,40.49000
2015-04-30,40.56000
2015-05-01,40.91000
2015-05-04,40.96000
2015-05-05,40.75
2015-05-06,40.66000
2015-05-07,40.70000
2015-05-08,40.98000
2015-05-11,40.94000
2015-05-12,40.69000
2015-05-13,41.049999
2015-05-14,41.5
2015-05-15,41.52000
2015-05-18,41.32000
2015-05-19,41.31000
2015-05-20,41.35000
2015-05-21,41.23000
2015-05-22,41.21000
2015-05-26,40.99000
2015-05-27,41.12000
2015-05-28,41.14000
2015-05-29,40.96000
2015-06-01,40.94000
2015-06-02,40.99000
2015-06-03,40.87000
2015-06-04,40.59000
2015-06-05,40.099998
2015-06-08,40.16000
2015-06-09,40.20000
2015-06-10,40.33000
2015-06-11,40.099998
2015-06-12,39.96000
2015-06-15,39.59000
2015-06-16,40.080002
2015-06-17,40.27000
2015-06-18,40.65000
2015-06-19,40.40000
2015-06-22,40.48000
2015-06-23,40.38000
2015-06-24,40.19000
2015-06-25,40.020000
2015-06-26,40
2015-06-29,39.40000
2015-06-30,39.23000
2015-07-01,39.5
2015-07-02,39.49000
2015-07-06,39.42000
2015-07-07,40.25
2015-07-08,39.86000
2015-07-09,39.92000
2015-07-10,40.39000
2015-07-13,40.66000
2015-07-14,41.17000
2015-07-15,41.13000
2015-07-16,41.48000
2015-07-17,41.25
2015-07-20,41.38000
2015-07-21,41.19000
2015-07-22,40.90000
2015-07-23,40.84000
2015-07-24,40.44000
2015-07-27,40.54000
2015-07-28,40.55000
2015-07-29,40.59000
2015-07-30,40.56000
2015-07-31,41.080002
2015-08-03,41.54000
2015-08-04,41.85000
2015-08-05,42.12000
2015-08-06,41.92000
2015-08-07,41.77000
2015-08-10,41.68000
2015-08-11,41.48000
2015-08-12,41.26000
2015-08-13,41.099998
2015-08-14,41.25
2015-08-17,41.35000
2015-08-18,41.30000
2015-08-19,40.78000
2015-08-20,40.55000
2015-08-21,39.53000
2015-08-24,38.38000
2015-08-25,37.99000
2015-08-26,38.73000
2015-08-27,39.27000
2015-08-28,39.45000
2015-08-31,39.32000
2015-09-01,38.75
2015-09-02,38.90000
2015-09-03,39.16000
2015-09-04,38.52000
2015-09-08,38.90000
2015-09-09,38.30000
2015-09-10,38.42000
2015-09-11,38.13000
2015-09-14,38.099998
2015-09-15,38.5
2015-09-16,39.15000
2015-09-17,39.38000
2015-09-18,38.98000
2015-09-21,39.19000
2015-09-22,38.79000
2015-09-23,38.76000
2015-09-24,39.15000
2015-09-25,39.62000
2015-09-28,39.53000
2015-09-29,39.66000
2015-09-30,40.12000
2015-10-01,39.80000
2015-10-02,40.39000
2015-10-05,41.0099983
